id,request_id,timestamp,user_id,username,is_authenticated,role,session_id_hash,ip_address,user_agent,http_method,endpoint,path,action,action_type,is_sensitive,resource_type,resource_id,owner_id,permission,ownership_result,authorization_result,status_code,response_time_ms,file_size,export_item_count,export_total_size
2917,5eeb178b193642ee91deed1fe6080967,2026-08-10T08:42:59,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/25,view_file_detail,view_detail,0,file,25,3,OWNER,OWNER,allowed,200,6.293,84,,
2918,8e706c8c52a54748a886379b3c67209c,2026-08-10T08:42:59,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/25,view_file_detail,view_detail,0,file,25,3,OWNER,OWNER,allowed,200,4.987,84,,
2919,b4cee0ef0f104f8394abdcdba7aa255a,2026-08-10T08:42:59,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/16/download,download_file,view_detail,0,file,16,3,OWNER,OWNER,allowed,200,3.756,93,,
2920,1a59609288134cce84f90cf52e965646,2026-08-10T08:42:59,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/19/download,download_file,view_detail,0,file,19,3,OWNER,OWNER,allowed,200,5.817,95,,
2921,a0876d813eca4f6ab87141259f51b0cd,2026-08-10T08:42:59,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/30,view_file_detail,view_detail,0,file,30,3,OWNER,OWNER,allowed,200,6.306,110,,
2922,c9c1a01d815645698c16efbc6335b28a,2026-08-10T08:42:59,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,52.303,,,
2923,2917f15e952f47f2a8ba006f8cbb59f8,2026-08-10T08:42:59,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/19/download,download_file,view_detail,0,file,19,3,OWNER,OWNER,allowed,200,5.239,95,,
2924,5fcf961ef03a48dfa446113937c1ba03,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/1,view_file_detail,view_detail,0,file,1,2,VIEWER,VIEWER,allowed,200,11.798,93,,
2925,465dfa6d53a2461ea6f56826d44ec7bf,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.742,,,
2926,f20830e87f2b48c1947ec26a49e8a3d5,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.372,,,
2927,9ca37d3023be4b05ac71abd0dc5a7ada,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.296,,,
2928,f9667bf2261d4a3aaeff94ed6d096f12,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.913,,,
2929,c6d550cedaeb461f98cff3df87117cf5,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/21,view_file_detail,view_detail,0,file,21,3,OWNER,OWNER,allowed,200,4.91,93,,
2930,7838d70b715845e398686bd685b790e0,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/19,view_file_detail,view_detail,0,file,19,3,OWNER,OWNER,allowed,200,5.971,95,,
2931,f1f67b85e28741208c22cd3b232b0521,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.269,,,
2932,348ed671c2a04550bbb070c552b11f0d,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.browse_folder,/folders/4,browse_folder,list,0,folder,4,3,OWNER,OWNER,allowed,200,7.05,,,
2933,e6cf7d8bdc68437d8213963417765abe,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,6.782,,,
2934,d63ff6b32b6d4b44ba2d611a3c504298,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,9.114,,,
2935,6abb5a7b0f054a3588e2b8c23f19c12a,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,0,,,,,,allowed,200,7.2,,,
2936,8064d7edf498447a8e6f7c336da0bb66,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.165,,,
2937,707be332d4474e79982e8bca493c16d6,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/25/download,download_file,view_detail,0,file,25,3,OWNER,OWNER,allowed,200,4.628,84,,
2938,648f7509dcfb47c0b44640b12d277824,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/20/download,download_file,view_detail,0,file,20,3,OWNER,OWNER,allowed,200,4.443,103,,
2939,0149407edbe24b13be3c39bc61711248,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/1/download,download_file,view_detail,0,file,1,2,VIEWER,VIEWER,allowed,200,5.5,93,,
2940,26e10b013b9e4ae49c67a33cf4fa23a1,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.461,,,
2941,896811e8ebe34d31b3485d6ec53184df,2026-08-10T08:43:00,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,0,,,,,,allowed,200,9.07,,,
2942,66cacd6fba684ae6b703e0747b278717,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.565,,,
2943,f3eff5353e084c83b621dc08b8cbca71,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/20,view_file_detail,view_detail,0,file,20,3,OWNER,OWNER,allowed,200,4.894,103,,
2944,6511c34bb4d74f0db28c78f4215bc8ee,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.007,,,
2945,2fb7993a249a414f953d9fa30393a308,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_api,/api/files/25,api_view_file_detail,view_detail,0,file,25,3,OWNER,OWNER,allowed,200,4.958,84,,
2946,aa652d22c7f54663812a8a2654af1ec1,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.rename_file,/files/25/rename,rename_file,edit,0,file,25,3,OWNER,OWNER,allowed,200,4.677,84,,
2947,9929e08831b3411d816ca76aeef65dee,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,POST,documents.rename_file,/files/25/rename,rename_file,edit,0,file,25,3,OWNER,OWNER,allowed,302,7.13,84,,
2948,6990a3c533ec4735b2cfaa273b0a7192,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,9.398,,,
2949,7997ae9bec474497b0b7d7e23ac092a0,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.browse_folder,/folders/4,browse_folder,list,0,folder,4,3,OWNER,OWNER,allowed,200,8.549,,,
2950,abefb291c9584f759115eb1a7ab05eb9,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,6.846,,,
2951,e52b96b08b9c4efda8c5cbb262815b72,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.298,,,
2952,08ef12732ab14455a81873827fff6f2a,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,10.212,,,
2953,4dbd55f5124048a49ca496250590e052,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.217,,,
2954,5e855db1b52c417b84286df794386d14,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/18,view_file_detail,view_detail,0,file,18,3,OWNER,OWNER,allowed,200,4.785,93,,
2955,afff9cb86d6e4d05bccd805cc6195af1,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/22,view_file_detail,view_detail,0,file,22,3,OWNER,OWNER,allowed,200,8.147,93,,
2956,94c4a03bf5ed4388b08de9157afd8016,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.browse_folder,/folders/5,browse_folder,list,0,folder,5,3,OWNER,OWNER,allowed,200,14.018,,,
2957,f850b02fcdc94f4894d9173c5e7018e4,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,15.776,,,
2958,14eb5e494db74ccf9f61ef3dfb6e1b98,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,10.949,,,
2959,ad64151e9eb549969ed9b491320289cc,2026-08-10T08:43:01,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/30,view_file_detail,view_detail,0,file,30,3,OWNER,OWNER,allowed,200,7.043,110,,
2960,64d9e3c686e748839e1fcee15ba1e95f,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.038,,,
2961,4346bb6fb4754e5bb6f92d35de312fad,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.381,,,
2962,3ac3bcdaf58c497680bcdac3f1537837,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/27,view_file_detail,view_detail,0,file,27,3,OWNER,OWNER,allowed,200,4.883,106,,
2963,2bc1dbabcb194157b8d9a6faef071051,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.862,,,
2964,d4620a938bd24bb68a8af841fc0bcced,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.browse_folder,/folders/5,browse_folder,list,0,folder,5,3,OWNER,OWNER,allowed,200,8.168,,,
2965,64a873e63ff8424ea290a60f9eab2b9d,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,6.812,,,
2966,22604b976f654fba9d3735395f0f97f6,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/30,view_file_detail,view_detail,0,file,30,3,OWNER,OWNER,allowed,200,4.534,110,,
2967,3624cf6803064cc1abc8c87f8afd2139,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.upload_file,/files/upload,upload_file,create,0,,,,,,allowed,200,5.774,,,
2968,62477aad01b14d63a868ef55639bb1d2,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,POST,documents.upload_file,/files/upload,upload_file,create,0,,,,,,allowed,302,14.8,,,
2969,94fe9747164344448fc4ca0aca41a32e,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/18/download,download_file,view_detail,0,file,18,3,OWNER,OWNER,allowed,200,5.016,93,,
2970,d1e2e70843d044e08d6cbe2833f83b50,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/28/download,download_file,view_detail,0,file,28,3,OWNER,OWNER,allowed,200,5.847,106,,
2971,1e773cf7ecdb4f9ba16413e6f32f880a,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/20,view_file_detail,view_detail,0,file,20,3,OWNER,OWNER,allowed,200,4.986,103,,
2972,4ff3ba4c7aae48cbbdc8a469e287884a,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/1/download,download_file,view_detail,0,file,1,2,VIEWER,VIEWER,allowed,200,9.207,93,,
2973,bea826dcefb844c3899d787709c1073f,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,10.02,,,
2974,9c0ca5dd76b14be6a24ce8ab3c6e9fa3,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.975,,,
2975,462720315c6743d5979a679bcd700378,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,0,,,,,,allowed,200,8.059,,,
2976,ffa08839efdc46189d4fd5cdf5694c68,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,6.478,,,
2977,76f4dca863eb4c9b9923b3dcacbaf007,2026-08-10T08:43:02,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,11.975,,,
2978,85d9437959cc4e0f8e08f05f91ad5896,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/29,view_file_detail,view_detail,0,file,29,3,OWNER,OWNER,allowed,200,7.03,116,,
2979,53fbd33855894ca19836a86ef24891eb,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/28,view_file_detail,view_detail,0,file,28,3,OWNER,OWNER,allowed,200,7.284,106,,
2980,8b1f0c91c2db44e7ac20011272ea3b46,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.58,,,
2981,10647b33a9514632bca2d178fd8de90c,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/30,view_file_detail,view_detail,0,file,30,3,OWNER,OWNER,allowed,200,5.52,110,,
2982,14dcfdc5911a480e81e0cf66c315e046,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/1,view_file_detail,view_detail,0,file,1,2,VIEWER,VIEWER,allowed,200,8.636,93,,
2983,4e4121e159d74b94acfa72a367e2a211,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.923,,,
2984,dc39afb2882b4597bd73eb3dcadd5165,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/24,view_file_detail,view_detail,0,file,24,3,OWNER,OWNER,allowed,200,6.202,96,,
2985,3026a0872cc54c13908615b97ea64825,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.625,,,
2986,159071464488404ca9f38de934ac0d26,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/30,view_file_detail,view_detail,0,file,30,3,OWNER,OWNER,allowed,200,5.572,110,,
2987,9dd30832020840ee8b26368ddd03252b,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/29,view_file_detail,view_detail,0,file,29,3,OWNER,OWNER,allowed,200,3.964,116,,
2988,a78f271345b74630ad563a6cff74747f,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,6.911,,,
2989,182a1e4721b74b3a86b9115c0d1ff113,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.144,,,
2990,b6275875163844f1b7a5d9c0e84e82e0,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.536,,,
2991,81dae11e5c464a9b900a915731e56087,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/26,view_file_detail,view_detail,0,file,26,3,OWNER,OWNER,allowed,200,5.145,106,,
2992,f53a000a3e734fdc93ee5aceb1ca9142,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/19/download,download_file,view_detail,0,file,19,3,OWNER,OWNER,allowed,200,4.334,95,,
2993,0be485439ed54c10bfdf2a1c68cc8b52,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.download_file,/files/1/download,download_file,view_detail,0,file,1,2,VIEWER,VIEWER,allowed,200,6.043,93,,
2994,9f5c35afcce145c59305b8ffb1b54423,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,11.301,,,
2995,643ed2dfc1884bcdb2b4376ceac4d64d,2026-08-10T08:43:03,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.659,,,
2996,026067dd17954fc6bc3ca10675fafe21,2026-08-10T08:43:04,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,8.694,,,
2997,9963584575d846bc8ea3256685006836,2026-08-10T08:43:04,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.file_detail,/files/26,view_file_detail,view_detail,0,file,26,3,OWNER,OWNER,allowed,200,5.775,106,,
2998,9df55388e9784b00860afa6e6acda56f,2026-08-10T08:43:04,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.434,,,
2999,ed402d59963c4438a7f03d9fb5fc4a34,2026-08-10T08:43:04,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.696,,,
3000,bf6d77e4b4a0497a9325b04a997d0185,2026-08-10T08:43:04,3,user2,1,USER,72634081a9945a46da1e2849594d3ec4b5ed79fb1d6b2eabb38752031ac52c0c,127.0.0.1,StudyDriveNormalSimulator/active,GET,documents.index,/files,list_files,list,0,,,,,,allowed,200,7.328,,,
