id,request_id,timestamp,user_id,username,is_authenticated,role,session_id_hash,ip_address,user_agent,http_method,endpoint,path,action,action_type,is_sensitive,resource_type,resource_id,owner_id,permission,ownership_result,authorization_result,status_code,response_time_ms,file_size,export_item_count,export_total_size,label,scenario,run_id,severity,scenario_id
1617,b5e3613d0cc34c429c7780e82ba50e6c,2026-08-12 05:44:05+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.57,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1621,b728339bb3e14848841b9ae7668a7063,2026-08-12 05:44:05+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/8/download,download_file,view_detail,False,file,8,2.0,OWNER,OWNER,allowed,200,5.565,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1612,beda16d071bd4d15a99c753e8b8d559f,2026-08-12 05:44:05+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/13,view_file_detail,view_detail,False,file,13,2.0,OWNER,OWNER,allowed,200,5.986,106.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1607,c5ad0c695746491ca35a50ecd06eb35b,2026-08-12 05:44:05+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/4/download,download_file,view_detail,False,file,4,2.0,OWNER,OWNER,allowed,200,4.966,95.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1608,ce4832d7d7674c19b188a62d11f6286a,2026-08-12 05:44:05+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.091,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1603,ded184f7ec6343f3bdbad652eb390369,2026-08-12 05:44:05+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/61,view_file_detail,view_detail,False,file,61,6.0,VIEWER,VIEWER,allowed,200,7.354,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1611,e0d46054ab5246418349bd11b2f1a398,2026-08-12 05:44:05+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/3,browse_folder,list,False,folder,3,2.0,OWNER,OWNER,allowed,200,7.071,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1616,e39f70a5eac04dfbb9944f41c291b5fa,2026-08-12 05:44:05+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/2,browse_folder,list,False,folder,2,2.0,OWNER,OWNER,allowed,200,7.403,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1635,2847d95efc8c42baa0a6398454106b00,2026-08-12 05:44:06+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/7/download,download_file,view_detail,False,file,7,2.0,OWNER,OWNER,allowed,200,4.586,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1626,40cedbf131114ac2923041d4f5f3ff93,2026-08-12 05:44:06+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.202,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1632,53f08193dad547608b5eea20c9381203,2026-08-12 05:44:06+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/14,view_file_detail,view_detail,False,file,14,2.0,OWNER,OWNER,allowed,200,5.137,116.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1623,59834ff9c70d4058897e8176b5e6ca48,2026-08-12 05:44:06+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/11/download,download_file,view_detail,False,file,11,2.0,OWNER,OWNER,allowed,200,4.564,106.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1633,5f378536186f43cf84c63846d973df0d,2026-08-12 05:44:06+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.427,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1624,93d50f807d894cae8a1dad66db193189,2026-08-12 05:44:06+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.797,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1631,96e76bf04eb548e194451585db7d00b2,2026-08-12 05:44:06+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.441,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1638,9778fab3bde2420f99a7d1d37087015a,2026-08-12 05:44:06+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/7,view_file_detail,view_detail,False,file,7,2.0,OWNER,OWNER,allowed,200,6.719,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1639,a5bc6bfa639a43719b5851cc1579c639,2026-08-12 05:44:06+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.904,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1634,a752541ea7354ae79b9a9acc4828871a,2026-08-12 05:44:06+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/61,view_file_detail,view_detail,False,file,61,6.0,VIEWER,VIEWER,allowed,200,7.3,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1625,adcec84a35a34009890e8313f9c0618d,2026-08-12 05:44:06+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.515,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1630,bc770744184146bd817534292853bef6,2026-08-12 05:44:06+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.612,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1636,d6bf8cddbb434e5086d5ce5534d07fbe,2026-08-12 05:44:06+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.upload_file,/files/upload,upload_file,create,False,,,,,,allowed,200,5.405,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1629,ddb8ae6c80b5436ba90c6bb5cf40b3a7,2026-08-12 05:44:06+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.689,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1628,e8596e65c3544812aa10b4ffcb085819,2026-08-12 05:44:06+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/3,view_file_detail,view_detail,False,file,3,2.0,OWNER,OWNER,allowed,200,5.817,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1637,f52bfe666e8a47a0b2593cdbb1872bd4,2026-08-12 05:44:06+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,POST,documents.upload_file,/files/upload,upload_file,create,False,,,,,,allowed,302,10.995,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1627,f803154769dc4d1fb5ebd1ee09294fc3,2026-08-12 05:44:06+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.781,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1640,02b1b1d7ed364638a5738d7d06e91119,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/10/download,download_file,view_detail,False,file,10,2.0,OWNER,OWNER,allowed,200,5.863,84.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1647,03626e2ac34b406584f9c24b921ca07c,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/4,view_file_detail,view_detail,False,file,4,2.0,OWNER,OWNER,allowed,200,5.365,95.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1654,0eb9d383461f4c6ea7a914f72c90e864,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/7,view_file_detail,view_detail,False,file,7,2.0,OWNER,OWNER,allowed,200,6.004,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1650,36689493e3ed488ba4e818d7138224a9,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/61/download,download_file,view_detail,False,file,61,6.0,VIEWER,VIEWER,allowed,200,7.003,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1653,3b317c96cd674e109e3a3e1f38c88f42,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.935,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1652,3d95a5cb073c45f1830805f9e48e9007,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/11,view_file_detail,view_detail,False,file,11,2.0,OWNER,OWNER,allowed,200,5.941,106.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1649,472f34d380e440359543032754b85eab,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,False,,,,,,allowed,200,10.222,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1651,51e055fec9564a5d964c3faae7d130e8,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/1/download,download_file,view_detail,False,file,1,2.0,OWNER,OWNER,allowed,200,4.99,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1641,6e9fafa0b2ad4364872c22d4d172890a,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.097,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1643,8d539fbb3301464e82153aaaa47e7980,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,POST,documents.upload_file,/files/upload,upload_file,create,False,,,,,,allowed,302,8.736,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1657,97b7fe58807b4cb59c5c6265c922e779,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.802,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1655,a11d2df1ecbb401d947fd7ee6a8a5218,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/4/download,download_file,view_detail,False,file,4,2.0,OWNER,OWNER,allowed,200,7.294,95.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1644,a385d3e3dedb4b84ac13a1d9b42b3401,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/2,view_file_detail,view_detail,False,file,2,2.0,OWNER,OWNER,allowed,200,6.216,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1656,a65d7b2d10cf447da566471769026a2d,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.589,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1642,b8d95e5568544416ab27b2492c384d16,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.upload_file,/files/upload,upload_file,create,False,,,,,,allowed,200,4.91,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1648,dcc348f1ca864df0b3bd1f81445fe2f4,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.988,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1646,fb2a53cad0a446fc8b45cace0d5cbf5a,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.shared_with_me,/shared-with-me,list_shared_files,list,False,,,,,,allowed,200,8.321,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1645,fc219b38d6e141a287df3dfd88dabe88,2026-08-12 05:44:07+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/2,browse_folder,list,False,folder,2,2.0,OWNER,OWNER,allowed,200,8.206,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1660,0f9cacd1617f47ecbc6b344778908d93,2026-08-12 05:44:08+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.372,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1669,15f290a7194e4b118a7ada1e6d4dea27,2026-08-12 05:44:08+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.549,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1663,2d5e1f42bcf041c9864edc986c2dfab9,2026-08-12 05:44:08+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.333,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1674,36493a3632d4472eba36cd7367d92270,2026-08-12 05:44:08+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.29,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1667,39a1ea427f274219b96bed80ef097fb1,2026-08-12 05:44:08+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,11.469,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1658,3adece1e7f3a418a869e06360a306f37,2026-08-12 05:44:08+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,POST,documents.export_files_csv,/files/export,export_files_csv,export,True,,,,,,allowed,200,104.385,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1671,3bf9c2dbdaf04d7281eab278e32ae051,2026-08-12 05:44:08+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/2,browse_folder,list,False,folder,2,2.0,OWNER,OWNER,allowed,200,9.614,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1673,3ea2d96596dc48219695e342da6363ef,2026-08-12 05:44:08+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.539,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1665,4a200b8370504220bc8f4c17a9732a53,2026-08-12 05:44:08+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,11.748,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1659,501c78f53ea1453a84e75b8939f1b5ac,2026-08-12 05:44:08+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/61,view_file_detail,view_detail,False,file,61,6.0,VIEWER,VIEWER,allowed,200,8.102,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1668,7b4ddbf934c84938978a88660a2e58c5,2026-08-12 05:44:08+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/13,view_file_detail,view_detail,False,file,13,2.0,OWNER,OWNER,allowed,200,6.025,106.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1662,9376b9745b4046bab9a366ab24fd4eb2,2026-08-12 05:44:08+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/8,view_file_detail,view_detail,False,file,8,2.0,OWNER,OWNER,allowed,200,6.331,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1666,acc3e3f7a69e4952b36ba89dc16e6d06,2026-08-12 05:44:08+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.file_detail,/files/11,view_file_detail,view_detail,False,file,11,2.0,OWNER,OWNER,allowed,200,5.335,106.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1670,b4373023d63c45bb954f03e0395ae41b,2026-08-12 05:44:08+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/1/download,download_file,view_detail,False,file,1,2.0,OWNER,OWNER,allowed,200,3.931,93.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1664,b973e563934e45608ecac558bbc2140d,2026-08-12 05:44:08+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,15.006,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1661,c2b32178e9d64547bdb6f747d1f0bf3e,2026-08-12 05:44:08+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,6.864,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1672,cccc4216df104551830b664a47fc5d80,2026-08-12 05:44:08+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.browse_folder,/folders/3,browse_folder,list,False,folder,3,2.0,OWNER,OWNER,allowed,200,9.193,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1676,03eb61d410774948949ee3ea9352ec50,2026-08-12 05:44:09+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,7.823,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1675,1bb04d7d3ab7424d92b8e7817e32cb84,2026-08-12 05:44:09+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,10.761,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1685,47fe701adf274957b18cdbdb4b1615db,2026-08-12 05:44:09+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.download_file,/files/13/download,download_file,view_detail,False,file,13,2.0,OWNER,OWNER,allowed,200,6.077,106.0,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1687,4e130a13513947dfb41147371ca10b99,2026-08-12 05:44:09+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.283,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1680,5b8a069b10834a9f8553e4170a84ed77,2026-08-12 05:44:09+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,9.273,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
1679,6624515ec69045a4b84d7a68e86a278c,2026-08-12 05:44:09+00:00,2,user1,True,USER,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,127.0.0.1,StudyDriveNormalSimulator/casual,GET,documents.index,/files,list_files,list,False,,,,,,allowed,200,8.843,,,,0,normal,raw_v1_20260812_054207,normal,normal:raw_v1_20260812_054207:user1
