window_id,user_id,session_id_hash,window_start,window_end,label,scenario,run_id,severity,request_count,unique_endpoint_count,unique_method_count,session_duration_sec,avg_inter_request_sec,min_inter_request_sec,burst_rate,error_rate,avg_response_time_ms,sensitive_request_count,sensitive_ratio,export_count,export_ratio,delete_count,delete_ratio,unique_deleted_resource_count,unique_resource_id_count,resource_id_request_ratio,forbidden_count,forbidden_rate,not_found_count,not_found_rate,unique_failed_resource_id_count,resource_id_change_rate,max_sensitive_streak
28b14d07ecb941a1,4,9b2e94d44d1ef8520af2d3e8fe05a1e9191da31c96716f08b60e18a5f9b23c51,2026-08-12T05:47:45+00:00,2026-08-12T05:48:15+00:00,0,normal,raw_v1_20260812_054207,normal,547,9,2,29.0,0.05311355311355311,0.0,1.0,0.0,7.216206581352833,1,0.0018281535648994515,1,0.0018281535648994515,0,0.0,0,16,0.029250457038391225,0,0.0,0,0.0,0,0.9343283582089552,1
c4ff3b366c3564f1,3,ea237752f73623591adc1111f6d71b8412fba4c49fadf45201a95ea6fec53e95,2026-08-12T05:44:37+00:00,2026-08-12T05:45:07+00:00,0,normal,raw_v1_20260812_054207,normal,539,9,2,29.0,0.05390334572490706,0.0,1.0,0.0,6.855102040816327,6,0.011131725417439703,6,0.011131725417439703,0,0.0,0,19,0.03525046382189239,0,0.0,0,0.0,0,0.9479166666666666,1
2ea2bd67e7f41ede,-1,anonymous,2026-08-12T05:42:13+00:00,2026-08-12T05:42:43+00:00,0,normal,unknown_run,normal,1,1,1,0.0,0.0,0.0,0.0,0.0,1.12,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0
1e031f536421ce6f,5,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,2026-08-12T05:48:56+00:00,2026-08-12T05:49:26+00:00,0,normal,raw_v1_20260812_054207,normal,530,10,2,29.0,0.054820415879017016,0.0,1.0,0.0,7.477281132075471,7,0.013207547169811321,5,0.009433962264150943,2,0.0037735849056603774,2,19,0.035849056603773584,0,0.0,0,0.0,0,0.9342105263157895,1
c9173c0363cd876e,1,50aad02d8baf4da68ec29e8f1f10278198bbc5d968d13ced75986679b339a490,2026-08-12T05:47:51+00:00,2026-08-12T05:48:21+00:00,0,normal,unknown_run,normal,2,2,1,0.0,0.0,0.0,1.0,0.0,8.032,1,0.5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1
5966218806d6db85,3,ea237752f73623591adc1111f6d71b8412fba4c49fadf45201a95ea6fec53e95,2026-08-12T05:46:03+00:00,2026-08-12T05:46:33+00:00,0,normal,raw_v1_20260812_054207,normal,528,9,2,29.0,0.05502846299810247,0.0,1.0,0.0,8.593130681818181,9,0.017045454545454544,9,0.017045454545454544,0,0.0,0,17,0.032196969696969696,0,0.0,0,0.0,0,0.9076923076923077,1
cd8b465346333212,6,b478ac99dd0ce00200d46f877a548aeb082634ac1fde71d074629386713108a4,2026-08-12T05:50:39+00:00,2026-08-12T05:51:09+00:00,0,normal,raw_v1_20260812_054207,normal,557,10,2,29.0,0.052158273381294966,0.0,1.0,0.0,7.378843806104128,6,0.010771992818671455,4,0.00718132854578097,2,0.003590664272890485,2,18,0.03231597845601436,0,0.0,0,0.0,0,0.9275862068965517,1
373c9c82b433dd9d,5,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,2026-08-12T05:48:30+00:00,2026-08-12T05:49:00+00:00,0,normal,unknown_run,normal,512,11,2,29.0,0.05675146771037182,0.0,1.0,0.0,7.362271484375,2,0.00390625,2,0.00390625,0,0.0,0,19,0.037109375,0,0.0,0,0.0,0,0.9270833333333334,1
744d6042f1c4694d,2,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,2026-08-12T05:43:35+00:00,2026-08-12T05:44:05+00:00,0,normal,raw_v1_20260812_054207,normal,534,10,2,29.0,0.054409005628517824,0.0,1.0,0.0,7.65343820224719,3,0.0056179775280898875,2,0.003745318352059925,1,0.0018726591760299626,1,14,0.026217228464419477,0,0.0,0,0.0,0,0.9029535864978903,1
44380cbce77befce,1,50aad02d8baf4da68ec29e8f1f10278198bbc5d968d13ced75986679b339a490,2026-08-12T05:45:15+00:00,2026-08-12T05:45:45+00:00,0,normal,unknown_run,normal,2,2,1,0.0,0.0,0.0,1.0,0.0,10.139,1,0.5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1
5f2633c7e0894ab6,6,b478ac99dd0ce00200d46f877a548aeb082634ac1fde71d074629386713108a4,2026-08-12T05:50:43+00:00,2026-08-12T05:51:13+00:00,0,normal,raw_v1_20260812_054207,normal,564,10,2,29.0,0.05150976909413854,0.0,1.0,0.0,7.2885390070922,7,0.012411347517730497,4,0.0070921985815602835,3,0.005319148936170213,3,18,0.031914893617021274,0,0.0,0,0.0,0,0.9174917491749175,1
c2d9e53fd73a2520,4,9b2e94d44d1ef8520af2d3e8fe05a1e9191da31c96716f08b60e18a5f9b23c51,2026-08-12T05:46:49+00:00,2026-08-12T05:47:19+00:00,0,normal,raw_v1_20260812_054207,normal,532,10,2,29.0,0.054613935969868174,0.0,1.0,0.0,6.376528195488722,4,0.007518796992481203,2,0.0037593984962406013,2,0.0037593984962406013,2,19,0.03571428571428571,0,0.0,0,0.0,0,0.9050632911392406,1
ceea059b779059c8,1,50aad02d8baf4da68ec29e8f1f10278198bbc5d968d13ced75986679b339a490,2026-08-12T05:48:11+00:00,2026-08-12T05:48:41+00:00,0,normal,unknown_run,normal,2,2,1,0.0,0.0,0.0,1.0,0.0,8.032,1,0.5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1
e5600cedfbee26d4,1,50aad02d8baf4da68ec29e8f1f10278198bbc5d968d13ced75986679b339a490,2026-08-12T05:47:47+00:00,2026-08-12T05:48:17+00:00,0,normal,unknown_run,normal,2,2,1,0.0,0.0,0.0,1.0,0.0,8.032,1,0.5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1
44746e095d806d27,6,b478ac99dd0ce00200d46f877a548aeb082634ac1fde71d074629386713108a4,2026-08-12T05:51:11+00:00,2026-08-12T05:51:41+00:00,0,normal,raw_v1_20260812_054207,normal,548,10,2,29.0,0.05301645338208409,0.0,1.0,0.0,8.667226277372261,6,0.010948905109489052,5,0.009124087591240875,1,0.0018248175182481751,1,15,0.02737226277372263,0,0.0,0,0.0,0,0.92,1
bef1fde92bf328cd,1,50aad02d8baf4da68ec29e8f1f10278198bbc5d968d13ced75986679b339a490,2026-08-12T05:45:13+00:00,2026-08-12T05:45:43+00:00,0,normal,unknown_run,normal,2,2,1,0.0,0.0,0.0,1.0,0.0,10.139,1,0.5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1
c5732440df36eed7,2,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,2026-08-12T05:42:13+00:00,2026-08-12T05:42:43+00:00,0,normal,unknown_run,normal,353,11,2,29.0,0.08238636363636363,0.0,1.0,0.0,15.396824362606232,2,0.0056657223796034,2,0.0056657223796034,0,0.0,0,16,0.0453257790368272,0,0.0,0,0.0,0,0.9294871794871795,1
a2d98ab79e44ae08,5,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,2026-08-12T05:49:34+00:00,2026-08-12T05:50:04+00:00,0,normal,raw_v1_20260812_054207,normal,522,9,2,29.0,0.05566218809980806,0.0,1.0,0.0,7.923365900383143,4,0.007662835249042145,4,0.007662835249042145,0,0.0,0,17,0.032567049808429116,0,0.0,0,0.0,0,0.9227053140096618,1
b6cecf2035f4ff53,4,9b2e94d44d1ef8520af2d3e8fe05a1e9191da31c96716f08b60e18a5f9b23c51,2026-08-12T05:46:37+00:00,2026-08-12T05:47:07+00:00,0,normal,raw_v1_20260812_054207,normal,531,10,2,29.0,0.05471698113207547,0.0,1.0,0.0,6.1351676082862525,3,0.005649717514124294,1,0.0018832391713747645,2,0.003766478342749529,2,19,0.035781544256120526,0,0.0,0,0.0,0,0.9077380952380952,1
685b21544dd810c8,1,50aad02d8baf4da68ec29e8f1f10278198bbc5d968d13ced75986679b339a490,2026-08-12T05:47:59+00:00,2026-08-12T05:48:29+00:00,0,normal,unknown_run,normal,2,2,1,0.0,0.0,0.0,1.0,0.0,8.032,1,0.5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1
b7981bbbf9980028,1,50aad02d8baf4da68ec29e8f1f10278198bbc5d968d13ced75986679b339a490,2026-08-12T05:45:17+00:00,2026-08-12T05:45:47+00:00,0,normal,unknown_run,normal,2,2,1,0.0,0.0,0.0,1.0,0.0,10.139,1,0.5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1
37e364b214a2487f,-1,anonymous,2026-08-12T05:52:21+00:00,2026-08-12T05:52:51+00:00,0,normal,unknown_run,normal,6,1,1,17.0,3.4,2.0,0.0,0.0,1.4423333333333332,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0
0594c15454c1cef6,1,50aad02d8baf4da68ec29e8f1f10278198bbc5d968d13ced75986679b339a490,2026-08-12T05:47:57+00:00,2026-08-12T05:48:27+00:00,0,normal,unknown_run,normal,2,2,1,0.0,0.0,0.0,1.0,0.0,8.032,1,0.5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1
13efc563cf3daf2c,5,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,2026-08-12T05:50:24+00:00,2026-08-12T05:50:54+00:00,0,normal,raw_v1_20260812_054207,normal,101,8,2,5.0,0.05,0.0,1.0,0.0,7.787653465346534,0,0.0,0,0.0,0,0.0,0,13,0.12871287128712872,0,0.0,0,0.0,0,0.8863636363636364,0
4f67e20c6cf3659b,-1,anonymous,2026-08-12T05:46:15+00:00,2026-08-12T05:46:45+00:00,0,normal,unknown_run,normal,1,1,1,0.0,0.0,0.0,0.0,0.0,1.507,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0
831a1cdde3ba8bcc,6,b478ac99dd0ce00200d46f877a548aeb082634ac1fde71d074629386713108a4,2026-08-12T05:51:37+00:00,2026-08-12T05:52:07+00:00,0,normal,raw_v1_20260812_054207,normal,514,9,2,29.0,0.056530214424951264,0.0,1.0,0.0,10.16651167315175,2,0.0038910505836575876,0,0.0,2,0.0038910505836575876,2,14,0.027237354085603113,0,0.0,0,0.0,0,0.9130434782608695,1
4488425fb74d0327,6,b478ac99dd0ce00200d46f877a548aeb082634ac1fde71d074629386713108a4,2026-08-12T05:52:23+00:00,2026-08-12T05:52:53+00:00,0,normal,raw_v1_20260812_054207,normal,138,9,2,8.0,0.058394160583941604,0.0,1.0,0.0,11.39941304347826,2,0.014492753623188406,2,0.014492753623188406,0,0.0,0,12,0.08695652173913043,0,0.0,0,0.0,0,0.8125,1
fce7b99c09e7a95a,-1,anonymous,2026-08-12T05:52:23+00:00,2026-08-12T05:52:53+00:00,0,normal,unknown_run,normal,7,1,1,20.0,3.3333333333333335,2.0,0.0,0.0,1.3997142857142857,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0
951ef48b007d5fdb,6,b478ac99dd0ce00200d46f877a548aeb082634ac1fde71d074629386713108a4,2026-08-12T05:50:57+00:00,2026-08-12T05:51:27+00:00,0,normal,raw_v1_20260812_054207,normal,567,10,2,29.0,0.05123674911660778,0.0,1.0,0.0,7.813239858906526,6,0.010582010582010581,3,0.005291005291005291,3,0.005291005291005291,3,17,0.029982363315696647,0,0.0,0,0.0,0,0.9106529209621993,1
b8a7ba21db0dcf1e,1,50aad02d8baf4da68ec29e8f1f10278198bbc5d968d13ced75986679b339a490,2026-08-12T05:48:03+00:00,2026-08-12T05:48:33+00:00,0,normal,unknown_run,normal,2,2,1,0.0,0.0,0.0,1.0,0.0,8.032,1,0.5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1
f6b563a149620c37,4,9b2e94d44d1ef8520af2d3e8fe05a1e9191da31c96716f08b60e18a5f9b23c51,2026-08-12T05:47:13+00:00,2026-08-12T05:47:43+00:00,0,normal,raw_v1_20260812_054207,normal,547,10,2,29.0,0.05311355311355311,0.0,1.0,0.0,6.590484460694698,5,0.009140767824497258,4,0.007312614259597806,1,0.0018281535648994515,1,17,0.031078610603290677,0,0.0,0,0.0,0,0.9497206703910615,1
21f1587584e2972d,2,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,2026-08-12T05:43:21+00:00,2026-08-12T05:43:51+00:00,0,normal,raw_v1_20260812_054207,normal,536,10,2,29.0,0.05420560747663551,0.0,1.0,0.0,8.066772388059702,5,0.009328358208955223,2,0.0037313432835820895,3,0.005597014925373134,3,16,0.029850746268656716,0,0.0,0,0.0,0,0.91324200913242,1
e23eebef06e9e7e3,5,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,2026-08-12T05:50:04+00:00,2026-08-12T05:50:34+00:00,0,normal,raw_v1_20260812_054207,normal,458,10,2,25.0,0.05470459518599562,0.0,1.0,0.0,8.094947598253276,5,0.010917030567685589,3,0.006550218340611353,2,0.004366812227074236,2,17,0.03711790393013101,0,0.0,0,0.0,0,0.9411764705882353,1
eb4037f8b8882f8f,3,ea237752f73623591adc1111f6d71b8412fba4c49fadf45201a95ea6fec53e95,2026-08-12T05:45:41+00:00,2026-08-12T05:46:11+00:00,0,normal,raw_v1_20260812_054207,normal,531,10,2,29.0,0.05471698113207547,0.0,1.0,0.0,8.15698493408663,6,0.011299435028248588,4,0.007532956685499058,2,0.003766478342749529,2,19,0.035781544256120526,0,0.0,0,0.0,0,0.9222222222222223,1
2f02cebdea71cdf4,-1,anonymous,2026-08-12T05:52:03+00:00,2026-08-12T05:52:33+00:00,0,normal,unknown_run,normal,1,1,1,0.0,0.0,0.0,0.0,0.0,1.978,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0
af1060e229273045,1,50aad02d8baf4da68ec29e8f1f10278198bbc5d968d13ced75986679b339a490,2026-08-12T05:48:07+00:00,2026-08-12T05:48:37+00:00,0,normal,unknown_run,normal,2,2,1,0.0,0.0,0.0,1.0,0.0,8.032,1,0.5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1
af33a3daffef65c6,4,9b2e94d44d1ef8520af2d3e8fe05a1e9191da31c96716f08b60e18a5f9b23c51,2026-08-12T05:48:03+00:00,2026-08-12T05:48:33+00:00,0,normal,raw_v1_20260812_054207,normal,497,9,2,27.0,0.05443548387096774,0.0,1.0,0.0,7.10961167002012,3,0.006036217303822937,3,0.006036217303822937,0,0.0,0,16,0.03219315895372234,0,0.0,0,0.0,0,0.9417808219178082,1
d3ee181e9089cb4d,6,b478ac99dd0ce00200d46f877a548aeb082634ac1fde71d074629386713108a4,2026-08-12T05:51:03+00:00,2026-08-12T05:51:33+00:00,0,normal,raw_v1_20260812_054207,normal,572,10,2,29.0,0.050788091068301226,0.0,1.0,0.0,8.042919580419579,8,0.013986013986013986,5,0.008741258741258742,3,0.005244755244755245,3,17,0.02972027972027972,0,0.0,0,0.0,0,0.903114186851211,1
3ca93a0557c81d09,-1,anonymous,2026-08-12T05:44:33+00:00,2026-08-12T05:45:03+00:00,0,normal,unknown_run,normal,1,1,1,0.0,0.0,0.0,0.0,0.0,1.079,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0
3aa53c7171c165ed,4,9b2e94d44d1ef8520af2d3e8fe05a1e9191da31c96716f08b60e18a5f9b23c51,2026-08-12T05:48:19+00:00,2026-08-12T05:48:49+00:00,0,normal,raw_v1_20260812_054207,normal,209,9,2,11.0,0.052884615384615384,0.0,1.0,0.0,7.088574162679427,1,0.004784688995215311,1,0.004784688995215311,0,0.0,0,16,0.07655502392344497,0,0.0,0,0.0,0,0.9435483870967742,1
36fe896e828754ee,3,ea237752f73623591adc1111f6d71b8412fba4c49fadf45201a95ea6fec53e95,2026-08-12T05:45:49+00:00,2026-08-12T05:46:19+00:00,0,normal,raw_v1_20260812_054207,normal,534,10,2,29.0,0.054409005628517824,0.0,1.0,0.0,8.195370786516854,9,0.016853932584269662,7,0.013108614232209739,2,0.003745318352059925,2,19,0.035580524344569285,0,0.0,0,0.0,0,0.9080882352941176,1
aa15495c0fddb4c5,1,50aad02d8baf4da68ec29e8f1f10278198bbc5d968d13ced75986679b339a490,2026-08-12T05:45:21+00:00,2026-08-12T05:45:51+00:00,0,normal,unknown_run,normal,2,2,1,0.0,0.0,0.0,1.0,0.0,10.139,1,0.5,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1
532b6173183535f1,6,b478ac99dd0ce00200d46f877a548aeb082634ac1fde71d074629386713108a4,2026-08-12T05:52:15+00:00,2026-08-12T05:52:45+00:00,0,normal,raw_v1_20260812_054207,normal,270,9,2,16.0,0.05947955390334572,0.0,1.0,0.0,12.239588888888887,7,0.025925925925925925,7,0.025925925925925925,0,0.0,0,12,0.044444444444444446,0,0.0,0,0.0,0,0.8787878787878788,2
b471cf0d29e0e6b2,-1,anonymous,2026-08-12T05:52:17+00:00,2026-08-12T05:52:47+00:00,0,normal,unknown_run,normal,5,1,1,14.0,3.5,2.0,0.0,0.0,1.4434,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0
995b8f5cf3932ec1,2,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,2026-08-12T05:44:19+00:00,2026-08-12T05:44:49+00:00,0,normal,raw_v1_20260812_054207,normal,244,10,2,14.0,0.05761316872427984,0.0,1.0,0.0,7.983553278688525,3,0.012295081967213115,2,0.00819672131147541,1,0.004098360655737705,1,13,0.05327868852459016,0,0.0,0,0.0,0,0.8857142857142857,1
4ba9094b88d677b8,4,9b2e94d44d1ef8520af2d3e8fe05a1e9191da31c96716f08b60e18a5f9b23c51,2026-08-12T05:47:55+00:00,2026-08-12T05:48:25+00:00,0,normal,raw_v1_20260812_054207,normal,541,9,2,29.0,0.053703703703703705,0.0,1.0,0.0,7.093462107208873,3,0.005545286506469501,3,0.005545286506469501,0,0.0,0,16,0.029574861367837338,0,0.0,0,0.0,0,0.9323076923076923,1
695d286cc4b7739d,6,b478ac99dd0ce00200d46f877a548aeb082634ac1fde71d074629386713108a4,2026-08-12T05:51:43+00:00,2026-08-12T05:52:13+00:00,0,normal,raw_v1_20260812_054207,normal,513,9,2,29.0,0.056640625,0.0,1.0,0.0,10.44071150097466,2,0.003898635477582846,0,0.0,2,0.003898635477582846,2,14,0.02729044834307992,0,0.0,0,0.0,0,0.9166666666666666,1
e16baa507f1804a6,6,b478ac99dd0ce00200d46f877a548aeb082634ac1fde71d074629386713108a4,2026-08-12T05:50:31+00:00,2026-08-12T05:51:01+00:00,0,normal,raw_v1_20260812_054207,normal,547,10,2,29.0,0.05311355311355311,0.0,1.0,0.0,6.988758683729434,4,0.007312614259597806,3,0.005484460694698354,1,0.0018281535648994515,1,18,0.03290676416819013,0,0.0,0,0.0,0,0.9393939393939394,1
9f2b0af2cbf24f6d,-1,anonymous,2026-08-12T05:44:25+00:00,2026-08-12T05:44:55+00:00,0,normal,unknown_run,normal,1,1,1,0.0,0.0,0.0,0.0,0.0,1.079,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0
8a49b19b7f201a9c,5,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,2026-08-12T05:49:54+00:00,2026-08-12T05:50:24+00:00,0,normal,raw_v1_20260812_054207,normal,524,10,2,29.0,0.055449330783938815,0.0,1.0,0.0,8.091335877862594,7,0.013358778625954198,5,0.009541984732824428,2,0.003816793893129771,2,17,0.03244274809160305,0,0.0,0,0.0,0,0.9423076923076923,1
cfa9e3f7b60f5f6d,3,ea237752f73623591adc1111f6d71b8412fba4c49fadf45201a95ea6fec53e95,2026-08-12T05:45:53+00:00,2026-08-12T05:46:23+00:00,0,normal,raw_v1_20260812_054207,normal,536,10,2,29.0,0.05420560747663551,0.0,1.0,0.0,8.234375,9,0.016791044776119403,7,0.013059701492537313,2,0.0037313432835820895,2,19,0.03544776119402985,0,0.0,0,0.0,0,0.9154411764705882,1
8d5887ee2a57b173,2,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,2026-08-12T05:42:47+00:00,2026-08-12T05:43:17+00:00,0,normal,raw_v1_20260812_054207,normal,337,6,2,29.0,0.08630952380952381,0.0,1.0,0.0,15.930071216617211,0,0.0,0,0.0,0,0.0,0,16,0.04747774480712166,0,0.0,0,0.0,0,0.8842975206611571,0
18f7e8fe5bcb7a90,6,b478ac99dd0ce00200d46f877a548aeb082634ac1fde71d074629386713108a4,2026-08-12T05:51:29+00:00,2026-08-12T05:51:59+00:00,0,normal,raw_v1_20260812_054207,normal,520,10,2,29.0,0.055876685934489405,0.0,1.0,0.0,10.058225,4,0.007692307692307693,2,0.0038461538461538464,2,0.0038461538461538464,2,14,0.026923076923076925,0,0.0,0,0.0,0,0.9071428571428571,1
f8217aa7251f0ed7,3,ea237752f73623591adc1111f6d71b8412fba4c49fadf45201a95ea6fec53e95,2026-08-12T05:46:33+00:00,2026-08-12T05:47:03+00:00,0,normal,raw_v1_20260812_054207,normal,48,6,2,2.0,0.0425531914893617,0.0,1.0,0.0,8.059229166666666,0,0.0,0,0.0,0,0.0,0,12,0.25,0,0.0,0,0.0,0,0.8260869565217391,0
8e7012ff5f337360,-1,anonymous,2026-08-12T05:52:09+00:00,2026-08-12T05:52:39+00:00,0,normal,unknown_run,normal,2,1,1,3.0,3.0,3.0,0.0,0.0,1.7225000000000001,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0
8cead22b0a11618c,-1,anonymous,2026-08-12T05:48:03+00:00,2026-08-12T05:48:33+00:00,0,normal,unknown_run,normal,1,1,1,0.0,0.0,0.0,0.0,0.0,0.908,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0
63b6a885498cda09,3,ea237752f73623591adc1111f6d71b8412fba4c49fadf45201a95ea6fec53e95,2026-08-12T05:45:11+00:00,2026-08-12T05:45:41+00:00,0,normal,raw_v1_20260812_054207,normal,541,9,2,29.0,0.053703703703703705,0.0,1.0,0.0,7.579855822550832,5,0.009242144177449169,5,0.009242144177449169,0,0.0,0,19,0.03512014787430684,0,0.0,0,0.0,0,0.916058394160584,1
978eb02ddc78b547,6,b478ac99dd0ce00200d46f877a548aeb082634ac1fde71d074629386713108a4,2026-08-12T05:51:25+00:00,2026-08-12T05:51:55+00:00,0,normal,raw_v1_20260812_054207,normal,529,10,2,29.0,0.054924242424242424,0.0,1.0,0.0,9.91952741020794,7,0.013232514177693762,5,0.00945179584120983,2,0.003780718336483932,2,14,0.026465028355387523,0,0.0,0,0.0,0,0.9111111111111111,1
841a296c0e24a277,4,9b2e94d44d1ef8520af2d3e8fe05a1e9191da31c96716f08b60e18a5f9b23c51,2026-08-12T05:47:47+00:00,2026-08-12T05:48:17+00:00,0,normal,raw_v1_20260812_054207,normal,546,9,2,29.0,0.05321100917431193,0.0,1.0,0.0,7.206076923076923,1,0.0018315018315018315,1,0.0018315018315018315,0,0.0,0,16,0.029304029304029304,0,0.0,0,0.0,0,0.9313432835820895,1
bcff6050e16f11cc,4,9b2e94d44d1ef8520af2d3e8fe05a1e9191da31c96716f08b60e18a5f9b23c51,2026-08-12T05:47:09+00:00,2026-08-12T05:47:39+00:00,0,normal,raw_v1_20260812_054207,normal,548,10,2,29.0,0.05301645338208409,0.0,1.0,0.0,6.575520072992701,4,0.0072992700729927005,3,0.005474452554744526,1,0.0018248175182481751,1,17,0.03102189781021898,0,0.0,0,0.0,0,0.9576271186440678,1
b8b7aea79422d4d8,-1,anonymous,2026-08-12T05:50:27+00:00,2026-08-12T05:50:57+00:00,0,normal,unknown_run,normal,1,1,1,0.0,0.0,0.0,0.0,0.0,1.235,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0
8df4bcffe4e46464,5,22658b822da6f21ec09fd1ad6b5d75261f4531a860caa308f270460116b0eba2,2026-08-12T05:48:32+00:00,2026-08-12T05:49:02+00:00,0,normal,raw_v1_20260812_054207,normal,528,9,2,29.0,0.05502846299810247,0.0,1.0,0.0,7.159051136363636,2,0.003787878787878788,2,0.003787878787878788,0,0.0,0,19,0.03598484848484849,0,0.0,0,0.0,0,0.9203980099502488,1
072a7b123994e2ce,6,b478ac99dd0ce00200d46f877a548aeb082634ac1fde71d074629386713108a4,2026-08-12T05:52:17+00:00,2026-08-12T05:52:47+00:00,0,normal,raw_v1_20260812_054207,normal,236,9,2,14.0,0.059574468085106386,0.0,1.0,0.0,11.811894067796612,6,0.025423728813559324,6,0.025423728813559324,0,0.0,0,12,0.05084745762711865,0,0.0,0,0.0,0,0.8695652173913043,2
375521628a67cb51,2,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,2026-08-12T05:44:33+00:00,2026-08-12T05:45:03+00:00,0,normal,raw_v1_20260812_054207,normal,3,3,1,0.0,0.0,0.0,1.0,0.0,7.5440000000000005,0,0.0,0,0.0,0,0.0,0,2,0.6666666666666666,0,0.0,0,0.0,0,1.0,0
45ad48e8e505caac,3,ea237752f73623591adc1111f6d71b8412fba4c49fadf45201a95ea6fec53e95,2026-08-12T05:45:57+00:00,2026-08-12T05:46:27+00:00,0,normal,raw_v1_20260812_054207,normal,528,10,2,29.0,0.05502846299810247,0.0,1.0,0.0,8.279446969696972,7,0.013257575757575758,6,0.011363636363636364,1,0.001893939393939394,1,18,0.03409090909090909,0,0.0,0,0.0,0,0.895910780669145,1
66b69d4998e69500,4,9b2e94d44d1ef8520af2d3e8fe05a1e9191da31c96716f08b60e18a5f9b23c51,2026-08-12T05:47:23+00:00,2026-08-12T05:47:53+00:00,0,normal,raw_v1_20260812_054207,normal,545,10,2,29.0,0.05330882352941176,0.0,1.0,0.0,6.967466055045872,3,0.005504587155963303,2,0.003669724770642202,1,0.001834862385321101,1,17,0.031192660550458717,0,0.0,0,0.0,0,0.9484240687679083,1
e6993d86e080ab8c,3,ea237752f73623591adc1111f6d71b8412fba4c49fadf45201a95ea6fec53e95,2026-08-12T05:44:45+00:00,2026-08-12T05:45:15+00:00,0,normal,raw_v1_20260812_054207,normal,545,9,2,29.0,0.05330882352941176,0.0,1.0,0.0,6.9121614678899075,4,0.007339449541284404,4,0.007339449541284404,0,0.0,0,19,0.03486238532110092,0,0.0,0,0.0,0,0.9172413793103448,1
1c03910435d9ef69,2,29d88ae6a299305f8047c62b16bd2011036839d5b04eca30b87aa0e58f9e8813,2026-08-12T05:44:21+00:00,2026-08-12T05:44:51+00:00,0,normal,raw_v1_20260812_054207,normal,210,10,2,12.0,0.05741626794258373,0.0,1.0,0.0,8.00124761904762,3,0.014285714285714285,2,0.009523809523809525,1,0.004761904761904762,1,13,0.06190476190476191,0,0.0,0,0.0,0,0.8817204301075269,1
c5dd732584976f33,6,b478ac99dd0ce00200d46f877a548aeb082634ac1fde71d074629386713108a4,2026-08-12T05:51:45+00:00,2026-08-12T05:52:15+00:00,0,normal,raw_v1_20260812_054207,normal,518,9,2,29.0,0.05609284332688588,0.0,1.0,0.0,10.51764478764479,1,0.0019305019305019305,0,0.0,1,0.0019305019305019305,1,13,0.025096525096525095,0,0.0,0,0.0,0,0.9213483146067416,1
